doc_id;first_elm;second_elm
"617213";"ประมวลกฎหมายแพ่งและพาณิชย์";"193/33 (4), 1547, 1557, 1564, 1598/38, 1598/39"
"617360";"พระราชบัญญัติสิทธิบัตร พ.ศ.2522";"65 ทวิ, 65 ฉ, 65 นว, 72, 74"
"616684";"ประมวลรัษฎากร";"65 ทวิ (2), 65 ตรี (14), 70 ทวิ"
"616684";"พระราชกฤษฎีกาออกตามความในประมวลรัษฎากรว่าด้วยการยกเว้นรัษฎากร (ฉบับที่ 18) พ.ศ.2505";"3"
"616582";"พระราชบัญญัติป้องกันและปราบปรามการฟอกเงิน พ.ศ.2542";"50 วรรคหนึ่ง (1), 50 วรรคหนึ่ง (2), 50 วรรคสอง, 51, 52, 53, 59 วรรคสอง"
"662369";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"55"
"662369";"พระราชบัญญัติการปฏิรูปที่ดินเพื่อเกษตรกรรม พ.ศ.2518";"4, 28, 29, 32, 34, 35, 36 ทวิ"
"615581";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"158 (5)"
"615581";"พระราชบัญญัติมาตรการในการปราบปรามผู้กระทำผิดเกี่ยวกับยาเสพติด พ.ศ.2534";"3, 6, 8, 14"
"615581";"พระราชบัญญัติวิธีพิจารณาคดียาเสพติด พุทธศักราช 2550";"3"
"622064";"ประมวลกฎหมายแพ่งและพาณิชย์";"1299 วรรคสอง"
"622064";"พระธรรมนูญศาลยุติธรรม";"25, 17"
"616694";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"15, 195 วรรคสอง, 225"
"616694";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"225, 252"
"616694";"พระราชบัญญัติอาวุธปืน เครื่องกระสุนปืน วัตถุระเบิด ดอกไม้เพลิง และสิ่งเทียมอาวุธปืน พ.ศ.2490";"7, 72 วรรคสาม"
"617367";"พระราชบัญญัติมาตรการในการปราบปรามผู้กระทำผิดเกี่ยวกับยาเสพติด พ.ศ.2534";"22 วรรคห้า"
"617857";"พระราชบัญญัติยาเสพติดให้โทษ พ.ศ.2522";"15 วรรคสาม (2), 66 วรรคสาม"
"616683";"ประมวลกฎหมายแพ่งและพาณิชย์";"420, 887"
"617848";"ประมวลกฎหมายแพ่งและพาณิชย์";"1522, 1525"
"616688";"ประมวลกฎหมายแพ่งและพาณิชย์";"1598/38"
"619405";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"271 (เดิม)"
"616165";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"18, 27, 242, 243 (1), 247 (เดิม)"
"617188";"ประมวลกฎหมายแพ่งและพาณิชย์";"1243"
"617188";"พระราชบัญญัติเงินทดแทน พ.ศ.2537";"45"
"617188";"ประกาศกระทรวงแรงงานและสวัสดิการสังคม เรื่อง อัตราเงินสมทบ อัตราเงินฝาก วิธีการประเมินและการเรียกเก็บเงินสมทบ ลงวันที่ 12 กันยายน พ.ศ.2537";""
"617188";"ประกาศกระทรวงแรงงานและสวัสดิการสังคม เรื่อง อัตราเงินสมทบ อัตราเงินฝาก วิธีการประเมินและการเรียกเก็บเงินสมทบ (ฉบับที่ 2) ลงวันที่ 2 กรกฎาคม 2550";""
"615342";"พระราชบัญญัติยาเสพติดให้โทษ พ.ศ.2522";"15 วรรคสาม (2), 66 วรรคสาม"
"616698";"ประมวลกฎหมายแพ่งและพาณิชย์";"193/30"
"615931";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"248 วรรคหนึ่ง (เดิม)"
"616325";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"145 วรรคหนึ่ง, 148"
"615334";"ประมวลกฎหมายแพ่งและพาณิชย์";"1336"
"615334";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"144, 148"
"617214";"ประมวลกฎหมายแพ่งและพาณิชย์";"374, 1480"
"617214";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"248 วรรคหนึ่ง"
"617214";"พระราชบัญญัติศาลเยาวชนและครอบครัวและวิธีพิจารณาคดีเยาวชนและครอบครัว พ.ศ.2553";"6"
"617849";"ประมวลกฎหมายอาญา";"56 (5), 74 (3)"
"617849";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"286"
"617849";"พระราชบัญญัติศาลเยาวชนและครอบครัวและวิธีพิจารณาคดีเยาวชนและครอบครัว พ.ศ.2553";"6"
"616592";"ประมวลกฎหมายแพ่งและพาณิชย์";"1452, 1495, 1496 (เดิม)"
"616583";"ประมวลกฎหมายแพ่งและพาณิชย์";"1727, 1728, 1729, 1730, 1731, 1732, 1733"
"619400";"ประมวลกฎหมายแพ่งและพาณิชย์";"1750 วรรคหนึ่ง"
"622126";"ประมวลกฎหมายอาญา";"90"
"622126";"พระราชบัญญัติจราจรทางบก พ.ศ.2522";"43 (2), 43 ทวิ วรรคหนึ่ง, 157/1 วรรคสอง, 160 ตรี วรรคหนึ่ง"
